"Component","Tool","Image","CVE","Severity","Package","Affected Version","Fix Version","Summary"
"qubership-monitoring-operator","grype","docker.io/prom/cloudwatch-exporter:v0.16.0","CVE-2024-6119","HIGH","openssl","3.0.13-0ubuntu3.2","3.0.13-0ubuntu3.4","A medium vulnerability in deb package: openssl, version 3.0.13-0ubuntu3.2 was found in image docker.io/prom/cloudwatch-exporter:v0.16.0 at: /var/lib/dpkg/status"
"qubership-monitoring-operator","grype","docker.io/prom/cloudwatch-exporter:v0.16.0","CVE-2025-15467","CRITICAL","libssl3t64","3.0.13-0ubuntu3.2","3.0.13-0ubuntu3.7","A medium vulnerability in deb package: libssl3t64, version 3.0.13-0ubuntu3.2 was found in image docker.io/prom/cloudwatch-exporter:v0.16.0 at: /var/lib/dpkg/status"
"qubership-monitoring-operator","grype","docker.io/prom/cloudwatch-exporter:v0.16.0","CVE-2025-15467","CRITICAL","openssl","3.0.13-0ubuntu3.2","3.0.13-0ubuntu3.7","A medium vulnerability in deb package: openssl, version 3.0.13-0ubuntu3.2 was found in image docker.io/prom/cloudwatch-exporter:v0.16.0 at: /var/lib/dpkg/status"
"qubership-monitoring-operator","grype","docker.io/prom/cloudwatch-exporter:v0.16.0","CVE-2024-3596","CRITICAL","libgssapi-krb5-2","1.20.1-6ubuntu2.1","1.20.1-6ubuntu2.3","A medium vulnerability in deb package: libgssapi-krb5-2, version 1.20.1-6ubuntu2.1 was found in image docker.io/prom/cloudwatch-exporter:v0.16.0 at: /var/lib/dpkg/status"
"qubership-monitoring-operator","grype","docker.io/prom/cloudwatch-exporter:v0.16.0","CVE-2024-3596","CRITICAL","libk5crypto3","1.20.1-6ubuntu2.1","1.20.1-6ubuntu2.3","A medium vulnerability in deb package: libk5crypto3, version 1.20.1-6ubuntu2.1 was found in image docker.io/prom/cloudwatch-exporter:v0.16.0 at: /var/lib/dpkg/status"
"qubership-monitoring-operator","grype","docker.io/prom/cloudwatch-exporter:v0.16.0","CVE-2024-3596","CRITICAL","libkrb5-3","1.20.1-6ubuntu2.1","1.20.1-6ubuntu2.3","A medium vulnerability in deb package: libkrb5-3, version 1.20.1-6ubuntu2.1 was found in image docker.io/prom/cloudwatch-exporter:v0.16.0 at: /var/lib/dpkg/status"
"qubership-monitoring-operator","grype","docker.io/prom/cloudwatch-exporter:v0.16.0","CVE-2024-3596","CRITICAL","libkrb5support0","1.20.1-6ubuntu2.1","1.20.1-6ubuntu2.3","A medium vulnerability in deb package: libkrb5support0, version 1.20.1-6ubuntu2.1 was found in image docker.io/prom/cloudwatch-exporter:v0.16.0 at: /var/lib/dpkg/status"
"qubership-monitoring-operator","grype","docker.io/prom/cloudwatch-exporter:v0.16.0","CVE-2026-45447","HIGH","libssl3t64","3.0.13-0ubuntu3.2","3.0.13-0ubuntu3.11","A high vulnerability in deb package: libssl3t64, version 3.0.13-0ubuntu3.2 was found in image docker.io/prom/cloudwatch-exporter:v0.16.0 at: /var/lib/dpkg/status"
"qubership-monitoring-operator","grype","docker.io/prom/cloudwatch-exporter:v0.16.0","CVE-2026-45447","HIGH","openssl","3.0.13-0ubuntu3.2","3.0.13-0ubuntu3.11","A high vulnerability in deb package: openssl, version 3.0.13-0ubuntu3.2 was found in image docker.io/prom/cloudwatch-exporter:v0.16.0 at: /var/lib/dpkg/status"
"qubership-monitoring-operator","grype","docker.io/prom/cloudwatch-exporter:v0.16.0","GHSA-4g8c-wm8x-jfhw","HIGH","netty-handler","4.1.112.Final","4.1.118.Final","A high vulnerability in java-archive package: netty-handler, version 4.1.112.Final was found in image docker.io/prom/cloudwatch-exporter:v0.16.0 at: /cloudwatch_exporter.jar"
"qubership-monitoring-operator","grype","docker.io/prom/cloudwatch-exporter:v0.16.0","GHSA-355h-qmc2-wpwf","HIGH","jetty-http","11.0.22","11.0.29","A high vulnerability in java-archive package: jetty-http, version 11.0.22 was found in image docker.io/prom/cloudwatch-exporter:v0.16.0 at: /cloudwatch_exporter.jar"
"qubership-monitoring-operator","grype","docker.io/prom/cloudwatch-exporter:v0.16.0","GHSA-w9fj-cfpg-grvv","HIGH","netty-codec-http2","4.1.112.Final","4.1.132.Final","A high vulnerability in java-archive package: netty-codec-http2, version 4.1.112.Final was found in image docker.io/prom/cloudwatch-exporter:v0.16.0 at: /cloudwatch_exporter.jar"
"qubership-monitoring-operator","grype","docker.io/prom/cloudwatch-exporter:v0.16.0","CVE-2025-30749","HIGH","openjdk","21.0.4+7-LTS","1.8.0_462,8.0.462,11.0.28,17.0.16,21.0.8,24.0.2","A high vulnerability in binary package: openjdk, version 21.0.4+7-LTS was found in image docker.io/prom/cloudwatch-exporter:v0.16.0 at: /opt/java/openjdk/release"
"qubership-monitoring-operator","grype","docker.io/prom/cloudwatch-exporter:v0.16.0","CVE-2024-45490","CRITICAL","libexpat1","2.6.1-2build1","2.6.1-2ubuntu0.1","A medium vulnerability in deb package: libexpat1, version 2.6.1-2build1 was found in image docker.io/prom/cloudwatch-exporter:v0.16.0 at: /var/lib/dpkg/status"
"qubership-monitoring-operator","grype","docker.io/prom/cloudwatch-exporter:v0.16.0","GHSA-prj3-ccx8-p6x4","HIGH","netty-codec-http2","4.1.112.Final","4.1.124.Final","A high vulnerability in java-archive package: netty-codec-http2, version 4.1.112.Final was found in image docker.io/prom/cloudwatch-exporter:v0.16.0 at: /cloudwatch_exporter.jar"
"qubership-monitoring-operator","grype","docker.io/prom/cloudwatch-exporter:v0.16.0","GHSA-3qp7-7mw8-wx86","HIGH","netty-handler","4.1.112.Final","4.1.135.Final","A high vulnerability in java-archive package: netty-handler, version 4.1.112.Final was found in image docker.io/prom/cloudwatch-exporter:v0.16.0 at: /cloudwatch_exporter.jar"
"qubership-monitoring-operator","grype","docker.io/prom/cloudwatch-exporter:v0.16.0","CVE-2025-9230","HIGH","libssl3t64","3.0.13-0ubuntu3.2","3.0.13-0ubuntu3.6","A medium vulnerability in deb package: libssl3t64, version 3.0.13-0ubuntu3.2 was found in image docker.io/prom/cloudwatch-exporter:v0.16.0 at: /var/lib/dpkg/status"
"qubership-monitoring-operator","grype","docker.io/prom/cloudwatch-exporter:v0.16.0","CVE-2025-9230","HIGH","openssl","3.0.13-0ubuntu3.2","3.0.13-0ubuntu3.6","A medium vulnerability in deb package: openssl, version 3.0.13-0ubuntu3.2 was found in image docker.io/prom/cloudwatch-exporter:v0.16.0 at: /var/lib/dpkg/status"
"qubership-monitoring-operator","grype","docker.io/prom/cloudwatch-exporter:v0.16.0","CVE-2025-5318","HIGH","libssh-4","0.10.6-2build2","0.10.6-2ubuntu0.1","A medium vulnerability in deb package: libssh-4, version 0.10.6-2build2 was found in image docker.io/prom/cloudwatch-exporter:v0.16.0 at: /var/lib/dpkg/status"
"qubership-monitoring-operator","grype","docker.io/prom/cloudwatch-exporter:v0.16.0","CVE-2025-5987","HIGH","libssh-4","0.10.6-2build2","0.10.6-2ubuntu0.1","A medium vulnerability in deb package: libssh-4, version 0.10.6-2build2 was found in image docker.io/prom/cloudwatch-exporter:v0.16.0 at: /var/lib/dpkg/status"
"qubership-monitoring-operator","grype","docker.io/prom/cloudwatch-exporter:v0.16.0","GHSA-f6hv-jmp6-3vwv","HIGH","netty-codec-http","4.1.112.Final","4.1.133.Final","A high vulnerability in java-archive package: netty-codec-http, version 4.1.112.Final was found in image docker.io/prom/cloudwatch-exporter:v0.16.0 at: /cloudwatch_exporter.jar"
"qubership-monitoring-operator","grype","docker.io/prom/cloudwatch-exporter:v0.16.0","GHSA-f6hv-jmp6-3vwv","HIGH","netty-codec-http2","4.1.112.Final","4.1.133.Final","A high vulnerability in java-archive package: netty-codec-http2, version 4.1.112.Final was found in image docker.io/prom/cloudwatch-exporter:v0.16.0 at: /cloudwatch_exporter.jar"
"qubership-monitoring-operator","grype","docker.io/prom/cloudwatch-exporter:v0.16.0","CVE-2024-45492","CRITICAL","libexpat1","2.6.1-2build1","2.6.1-2ubuntu0.1","A medium vulnerability in deb package: libexpat1, version 2.6.1-2build1 was found in image docker.io/prom/cloudwatch-exporter:v0.16.0 at: /var/lib/dpkg/status"
"qubership-monitoring-operator","grype","docker.io/prom/cloudwatch-exporter:v0.16.0","CVE-2026-42009","HIGH","libgnutls30t64","3.8.3-1.1ubuntu3.1","3.8.3-1.1ubuntu3.6","A medium vulnerability in deb package: libgnutls30t64, version 3.8.3-1.1ubuntu3.1 was found in image docker.io/prom/cloudwatch-exporter:v0.16.0 at: /var/lib/dpkg/status"
"qubership-monitoring-operator","grype","docker.io/prom/cloudwatch-exporter:v0.16.0","CVE-2026-63076","HIGH","libssl3t64","3.0.13-0ubuntu3.2","3.0.13-0ubuntu3.15","A medium vulnerability in deb package: libssl3t64, version 3.0.13-0ubuntu3.2 was found in image docker.io/prom/cloudwatch-exporter:v0.16.0 at: /var/lib/dpkg/status"
"qubership-monitoring-operator","grype","docker.io/prom/cloudwatch-exporter:v0.16.0","CVE-2026-63076","HIGH","openssl","3.0.13-0ubuntu3.2","3.0.13-0ubuntu3.15","A medium vulnerability in deb package: openssl, version 3.0.13-0ubuntu3.2 was found in image docker.io/prom/cloudwatch-exporter:v0.16.0 at: /var/lib/dpkg/status"
"qubership-monitoring-operator","grype","docker.io/prom/cloudwatch-exporter:v0.16.0","CVE-2026-21945","HIGH","openjdk","21.0.4+7-LTS","1.8.0_482,8.0.482,11.0.30,17.0.18,21.0.10,25.0.2","A high vulnerability in binary package: openjdk, version 21.0.4+7-LTS was found in image docker.io/prom/cloudwatch-exporter:v0.16.0 at: /opt/java/openjdk/release"
"qubership-monitoring-operator","grype","docker.io/prom/cloudwatch-exporter:v0.16.0","CVE-2024-8176","HIGH","libexpat1","2.6.1-2build1","2.6.1-2ubuntu0.3","A medium vulnerability in deb package: libexpat1, version 2.6.1-2build1 was found in image docker.io/prom/cloudwatch-exporter:v0.16.0 at: /var/lib/dpkg/status"
"qubership-monitoring-operator","grype","docker.io/prom/cloudwatch-exporter:v0.16.0","GHSA-x4gw-5cx5-pgmh","HIGH","netty-handler","4.1.112.Final","4.1.135.Final","A high vulnerability in java-archive package: netty-handler, version 4.1.112.Final was found in image docker.io/prom/cloudwatch-exporter:v0.16.0 at: /cloudwatch_exporter.jar"
"qubership-monitoring-operator","grype","docker.io/prom/cloudwatch-exporter:v0.16.0","CVE-2026-33846","HIGH","libgnutls30t64","3.8.3-1.1ubuntu3.1","3.8.3-1.1ubuntu3.6","A medium vulnerability in deb package: libgnutls30t64, version 3.8.3-1.1ubuntu3.1 was found in image docker.io/prom/cloudwatch-exporter:v0.16.0 at: /var/lib/dpkg/status"
"qubership-monitoring-operator","grype","docker.io/prom/cloudwatch-exporter:v0.16.0","CVE-2025-32988","HIGH","libgnutls30t64","3.8.3-1.1ubuntu3.1","3.8.3-1.1ubuntu3.4","A medium vulnerability in deb package: libgnutls30t64, version 3.8.3-1.1ubuntu3.1 was found in image docker.io/prom/cloudwatch-exporter:v0.16.0 at: /var/lib/dpkg/status"
"qubership-monitoring-operator","grype","docker.io/prom/cloudwatch-exporter:v0.16.0","CVE-2025-21587","HIGH","openjdk","21.0.4+7-LTS","1.8.0_452,8.0.452,11.0.27,17.0.15,21.0.7,24.0.1","A high vulnerability in binary package: openjdk, version 21.0.4+7-LTS was found in image docker.io/prom/cloudwatch-exporter:v0.16.0 at: /opt/java/openjdk/release"
"qubership-monitoring-operator","grype","docker.io/prom/cloudwatch-exporter:v0.16.0","GHSA-57rv-r2g8-2cj3","HIGH","netty-codec-http","4.1.112.Final","4.1.133.Final","A high vulnerability in java-archive package: netty-codec-http, version 4.1.112.Final was found in image docker.io/prom/cloudwatch-exporter:v0.16.0 at: /cloudwatch_exporter.jar"
"qubership-monitoring-operator","grype","docker.io/prom/cloudwatch-exporter:v0.16.0","CVE-2025-13151","HIGH","libtasn1-6","4.19.0-3build1","4.19.0-3ubuntu0.24.04.2","A medium vulnerability in deb package: libtasn1-6, version 4.19.0-3build1 was found in image docker.io/prom/cloudwatch-exporter:v0.16.0 at: /var/lib/dpkg/status"
"qubership-monitoring-operator","grype","docker.io/prom/cloudwatch-exporter:v0.16.0","CVE-2024-45491","CRITICAL","libexpat1","2.6.1-2build1","2.6.1-2ubuntu0.1","A medium vulnerability in deb package: libexpat1, version 2.6.1-2build1 was found in image docker.io/prom/cloudwatch-exporter:v0.16.0 at: /var/lib/dpkg/status"
"qubership-monitoring-operator","grype","docker.io/prom/cloudwatch-exporter:v0.16.0","CVE-2026-22016","HIGH","openjdk","21.0.4+7-LTS","1.8.0_492,8.0.492,11.0.31,17.0.19,21.0.11,25.0.3,26.0.1","A high vulnerability in binary package: openjdk, version 21.0.4+7-LTS was found in image docker.io/prom/cloudwatch-exporter:v0.16.0 at: /opt/java/openjdk/release"
"qubership-monitoring-operator","grype","docker.io/prom/cloudwatch-exporter:v0.16.0","CVE-2026-33416","HIGH","libpng16-16t64","1.6.43-5build1","1.6.43-5ubuntu0.6","A medium vulnerability in deb package: libpng16-16t64, version 1.6.43-5build1 was found in image docker.io/prom/cloudwatch-exporter:v0.16.0 at: /var/lib/dpkg/status"
"qubership-monitoring-operator","grype","docker.io/prom/cloudwatch-exporter:v0.16.0","CVE-2026-42010","CRITICAL","libgnutls30t64","3.8.3-1.1ubuntu3.1","3.8.3-1.1ubuntu3.6","A medium vulnerability in deb package: libgnutls30t64, version 3.8.3-1.1ubuntu3.1 was found in image docker.io/prom/cloudwatch-exporter:v0.16.0 at: /var/lib/dpkg/status"
"qubership-monitoring-operator","grype","docker.io/prom/cloudwatch-exporter:v0.16.0","CVE-2026-31790","HIGH","libssl3t64","3.0.13-0ubuntu3.2","3.0.13-0ubuntu3.9","A medium vulnerability in deb package: libssl3t64, version 3.0.13-0ubuntu3.2 was found in image docker.io/prom/cloudwatch-exporter:v0.16.0 at: /var/lib/dpkg/status"
"qubership-monitoring-operator","grype","docker.io/prom/cloudwatch-exporter:v0.16.0","CVE-2026-31790","HIGH","openssl","3.0.13-0ubuntu3.2","3.0.13-0ubuntu3.9","A medium vulnerability in deb package: openssl, version 3.0.13-0ubuntu3.2 was found in image docker.io/prom/cloudwatch-exporter:v0.16.0 at: /var/lib/dpkg/status"
"qubership-monitoring-operator","grype","docker.io/prom/cloudwatch-exporter:v0.16.0","GHSA-jppx-w49h-x2qq","HIGH","netty-codec-http","4.1.112.Final","4.1.136.Final","A high vulnerability in java-archive package: netty-codec-http, version 4.1.112.Final was found in image docker.io/prom/cloudwatch-exporter:v0.16.0 at: /cloudwatch_exporter.jar"
"qubership-monitoring-operator","grype","docker.io/prom/cloudwatch-exporter:v0.16.0","CVE-2025-50106","HIGH","openjdk","21.0.4+7-LTS","1.8.0_462,8.0.462,11.0.28,17.0.16,21.0.8,24.0.2","A high vulnerability in binary package: openjdk, version 21.0.4+7-LTS was found in image docker.io/prom/cloudwatch-exporter:v0.16.0 at: /opt/java/openjdk/release"
"qubership-monitoring-operator","grype","docker.io/prom/cloudwatch-exporter:v0.16.0","CVE-2025-53066","HIGH","openjdk","21.0.4+7-LTS","1.8.0_472,8.0.472,11.0.29,17.0.17,21.0.9,25.0.1","A high vulnerability in binary package: openjdk, version 21.0.4+7-LTS was found in image docker.io/prom/cloudwatch-exporter:v0.16.0 at: /opt/java/openjdk/release"
"qubership-monitoring-operator","grype","docker.io/prom/cloudwatch-exporter:v0.16.0","GHSA-pwqr-wmgm-9rr8","HIGH","netty-codec-http","4.1.112.Final","4.1.132.Final","A high vulnerability in java-archive package: netty-codec-http, version 4.1.112.Final was found in image docker.io/prom/cloudwatch-exporter:v0.16.0 at: /cloudwatch_exporter.jar"
"qubership-monitoring-operator","grype","docker.io/prom/cloudwatch-exporter:v0.16.0","CVE-2026-25646","HIGH","libpng16-16t64","1.6.43-5build1","1.6.43-5ubuntu0.5","A medium vulnerability in deb package: libpng16-16t64, version 1.6.43-5build1 was found in image docker.io/prom/cloudwatch-exporter:v0.16.0 at: /var/lib/dpkg/status"
"qubership-monitoring-operator","grype","docker.io/prom/cloudwatch-exporter:v0.16.0","CVE-2026-34282","HIGH","openjdk","21.0.4+7-LTS","1.8.0_492,8.0.492,11.0.31,17.0.19,21.0.11,25.0.3,26.0.1","A high vulnerability in binary package: openjdk, version 21.0.4+7-LTS was found in image docker.io/prom/cloudwatch-exporter:v0.16.0 at: /opt/java/openjdk/release"
"qubership-monitoring-operator","grype","docker.io/prom/cloudwatch-exporter:v0.16.0","CVE-2025-50059","HIGH","openjdk","21.0.4+7-LTS","11.0.28,17.0.16,21.0.8,24.0.2","A high vulnerability in binary package: openjdk, version 21.0.4+7-LTS was found in image docker.io/prom/cloudwatch-exporter:v0.16.0 at: /opt/java/openjdk/release"
"qubership-monitoring-operator","grype","docker.io/prom/cloudwatch-exporter:v0.16.0","CVE-2026-33845","CRITICAL","libgnutls30t64","3.8.3-1.1ubuntu3.1","3.8.3-1.1ubuntu3.6","A medium vulnerability in deb package: libgnutls30t64, version 3.8.3-1.1ubuntu3.1 was found in image docker.io/prom/cloudwatch-exporter:v0.16.0 at: /var/lib/dpkg/status"
"qubership-monitoring-operator","grype","docker.io/prom/cloudwatch-exporter:v0.16.0","GHSA-2fvj-hgj9-j2gr","HIGH","jetty-security","11.0.22","11.0.31","A high vulnerability in java-archive package: jetty-security, version 11.0.22 was found in image docker.io/prom/cloudwatch-exporter:v0.16.0 at: /cloudwatch_exporter.jar"
"qubership-monitoring-operator","grype","docker.io/prom/cloudwatch-exporter:v0.16.0","CVE-2024-10963","HIGH","libpam-modules","1.5.3-5ubuntu5.1","1.5.3-5ubuntu5.5","A medium vulnerability in deb package: libpam-modules, version 1.5.3-5ubuntu5.1 was found in image docker.io/prom/cloudwatch-exporter:v0.16.0 at: /var/lib/dpkg/status"
"qubership-monitoring-operator","grype","docker.io/prom/cloudwatch-exporter:v0.16.0","CVE-2024-10963","HIGH","libpam-modules-bin","1.5.3-5ubuntu5.1","1.5.3-5ubuntu5.5","A medium vulnerability in deb package: libpam-modules-bin, version 1.5.3-5ubuntu5.1 was found in image docker.io/prom/cloudwatch-exporter:v0.16.0 at: /var/lib/dpkg/status"
"qubership-monitoring-operator","grype","docker.io/prom/cloudwatch-exporter:v0.16.0","CVE-2024-10963","HIGH","libpam-runtime","1.5.3-5ubuntu5.1","1.5.3-5ubuntu5.5","A medium vulnerability in deb package: libpam-runtime, version 1.5.3-5ubuntu5.1 was found in image docker.io/prom/cloudwatch-exporter:v0.16.0 at: /var/lib/dpkg/status"
